investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003273,2024-10-03,120503,SIP,4508.00,Haryana,Faridabad,B30,36-45,Male,18.3,Cheque,Verified
INV004369,2024-10-03,119551,LUMPSUM,277715.00,West Bengal,Kolkata,T30,26-35,Male,16.8,Net Banking,Verified
INV003543,2024-10-03,118634,REDEMPTION,214226.00,Maharashtra,Nashik,B30,26-35,Male,8.3,Mandate,Verified
INV002701,2024-10-03,100016,REDEMPTION,491969.00,Rajasthan,Jaipur,T30,26-35,Male,11.6,Mandate,Verified
INV004310,2024-10-03,102885,SIP,2015.00,Telangana,Hyderabad,T30,36-45,Male,18.3,Net Banking,Verified
INV002969,2024-10-03,149322,REDEMPTION,34375.00,Karnataka,Bangalore,T30,26-35,Male,15.4,Mandate,Verified
INV000104,2024-10-03,125498,SIP,2632.00,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Net Banking,Verified
INV004109,2024-10-03,120507,SIP,55583.00,Uttar Pradesh,Lucknow,T30,56+,Female,59.8,Mandate,Verified
INV000105,2024-10-03,120842,SIP,2911.00,Punjab,Chandigarh,T30,56+,Male,41.4,Net Banking,Verified
INV004574,2024-10-03,101207,SIP,1145.00,Maharashtra,Mumbai,T30,36-45,Male,54.3,UPI,Verified
INV003448,2024-10-03,119095,LUMPSUM,544608.00,Rajasthan,Udaipur,B30,26-35,Male,16.4,UPI,Verified
INV000357,2024-10-03,101208,LUMPSUM,142925.00,Rajasthan,Udaipur,B30,26-35,Male,24.5,UPI,Verified
INV003738,2024-10-03,100016,SIP,2194.00,Delhi,Noida,T30,26-35,Male,19.0,Net Banking,Verified
INV001448,2024-10-03,120844,SIP,3108.00,Telangana,Hyderabad,T30,26-35,Female,14.2,UPI,Verified
INV004388,2024-10-03,119599,LUMPSUM,486132.00,Gujarat,Surat,T30,26-35,Female,10.3,Mandate,Verified
INV003936,2024-10-03,120844,REDEMPTION,570880.00,Punjab,Chandigarh,T30,36-45,Male,19.8,Cheque,Verified
INV002248,2024-10-03,149323,SIP,9846.00,Delhi,New Delhi,T30,26-35,Male,8.1,Cheque,Verified
INV003408,2024-10-03,119599,LUMPSUM,271055.00,West Bengal,Kolkata,T30,18-25,Male,6.1,Net Banking,Verified
INV000999,2024-10-03,101208,SIP,9701.00,Telangana,Hyderabad,T30,26-35,Male,15.6,UPI,Verified
INV002668,2024-10-03,100033,SIP,4374.00,Delhi,Gurugram,T30,26-35,Male,9.8,Net Banking,Pending
INV000664,2024-10-03,125498,SIP,2651.00,West Bengal,Kolkata,T30,26-35,Male,21.1,Mandate,Verified
INV004584,2024-10-03,120843,SIP,411.00,Uttar Pradesh,Kanpur,B30,56+,Male,47.5,UPI,Verified
INV003817,2024-10-03,101208,LUMPSUM,194336.00,Gujarat,Surat,T30,26-35,Male,9.0,Mandate,Verified
INV003974,2024-10-03,149324,SIP,13146.00,Maharashtra,Nashik,B30,46-55,Male,73.6,Net Banking,Verified
INV004651,2024-10-03,100033,SIP,16149.00,Rajasthan,Udaipur,B30,46-55,Male,39.1,UPI,Verified
INV004511,2024-10-04,125497,SIP,3472.00,Gujarat,Ahmedabad,T30,46-55,Female,43.6,Mandate,Verified
INV003713,2024-10-04,119551,SIP,8616.00,West Bengal,Kolkata,T30,36-45,Female,29.9,Mandate,Verified
INV004058,2024-10-04,101208,SIP,4814.00,Tamil Nadu,Chennai,T30,26-35,Male,22.5,Net Banking,Verified
INV003424,2024-10-04,102887,LUMPSUM,312768.00,Madhya Pradesh,Indore,T30,26-35,Female,19.7,Mandate,Verified
INV003660,2024-10-04,119093,SIP,25923.00,Delhi,Noida,T30,26-35,Male,6.8,Net Banking,Verified
INV000919,2024-10-04,102887,SIP,2080.00,Telangana,Hyderabad,T30,46-55,Male,49.7,Net Banking,Verified
INV003948,2024-10-04,119095,REDEMPTION,120218.00,Madhya Pradesh,Indore,T30,18-25,Female,7.5,Mandate,Verified
INV004113,2024-10-04,102885,SIP,14087.00,Gujarat,Ahmedabad,T30,36-45,Male,51.8,UPI,Verified
INV003075,2024-10-04,102887,SIP,3347.00,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,Pending
INV004760,2024-10-04,119095,LUMPSUM,9436.00,Uttar Pradesh,Lucknow,T30,18-25,Male,4.8,Mandate,Verified
INV000374,2024-10-04,120506,SIP,819.00,West Bengal,Kolkata,T30,18-25,Female,4.1,Mandate,Verified
INV000321,2024-10-04,148568,SIP,2495.00,Maharashtra,Mumbai,T30,26-35,Male,24.2,Cheque,Verified
INV004540,2024-10-04,100033,LUMPSUM,361377.00,Punjab,Chandigarh,T30,36-45,Male,48.9,Net Banking,Verified
INV001741,2024-10-04,119120,LUMPSUM,341301.00,Rajasthan,Udaipur,B30,36-45,Male,52.8,Net Banking,Verified
INV003943,2024-10-04,119552,SIP,3191.00,Telangana,Hyderabad,T30,46-55,Male,46.2,UPI,Verified
INV002742,2024-10-04,120841,LUMPSUM,136485.00,Uttar Pradesh,Kanpur,B30,46-55,Female,34.5,Cheque,Verified
INV001899,2024-10-04,101208,LUMPSUM,94988.00,Gujarat,Ahmedabad,T30,26-35,Male,7.6,Mandate,Verified
INV002831,2024-10-04,118633,SIP,2514.00,Telangana,Hyderabad,T30,56+,Female,78.0,Net Banking,Pending
INV000597,2024-10-04,102886,SIP,978.00,Gujarat,Surat,T30,46-55,Male,48.6,Cheque,Verified
INV001234,2024-10-04,125497,LUMPSUM,336124.00,Uttar Pradesh,Agra,B30,26-35,Male,24.4,Net Banking,Verified
INV000671,2024-10-04,119092,SIP,3378.00,Uttar Pradesh,Agra,B30,36-45,Female,15.3,Cheque,Verified
INV001772,2024-10-04,118634,REDEMPTION,171231.00,Telangana,Hyderabad,T30,36-45,Male,31.2,Mandate,Verified
INV000344,2024-10-04,118632,SIP,24721.00,Madhya Pradesh,Bhopal,B30,36-45,Male,56.7,Cheque,Verified
INV001712,2024-10-04,120841,SIP,567.00,West Bengal,Kolkata,T30,18-25,Male,6.2,Cheque,Verified
INV003981,2024-10-04,118635,LUMPSUM,52707.00,Haryana,Faridabad,B30,46-55,Male,46.7,UPI,Verified
INV004414,2024-10-04,118632,SIP,48290.00,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Net Banking,Verified
INV004680,2024-10-04,119551,SIP,8872.00,Punjab,Chandigarh,T30,36-45,Male,26.8,Mandate,Verified
INV000793,2024-10-04,120503,SIP,7416.00,West Bengal,Kolkata,T30,26-35,Female,8.4,UPI,Verified
INV004704,2024-10-04,119120,SIP,15296.00,Delhi,New Delhi,T30,26-35,Male,23.1,Net Banking,Verified
INV004290,2024-10-04,101207,LUMPSUM,465151.00,Gujarat,Ahmedabad,T30,46-55,Male,41.9,UPI,Verified
INV001837,2024-10-04,118635,LUMPSUM,350475.00,Uttar Pradesh,Agra,B30,18-25,Male,5.5,Mandate,Verified
INV002822,2024-10-04,101207,LUMPSUM,258759.00,Karnataka,Bangalore,T30,46-55,Male,79.5,Mandate,Verified
INV004611,2024-10-04,101207,SIP,59137.00,Madhya Pradesh,Bhopal,B30,18-25,Female,6.1,Cheque,Verified
INV002576,2024-10-04,100025,LUMPSUM,430280.00,Telangana,Hyderabad,T30,26-35,Male,20.3,Net Banking,Verified
INV004591,2024-10-04,102885,LUMPSUM,201908.00,Tamil Nadu,Chennai,T30,26-35,Male,7.8,Net Banking,Verified
INV001002,2024-10-04,101208,SIP,9288.00,Telangana,Hyderabad,T30,36-45,Male,52.5,Cheque,Verified
INV002669,2024-10-04,148569,SIP,1198.00,Madhya Pradesh,Indore,T30,46-55,Male,50.4,UPI,Verified
INV001763,2024-10-04,101207,SIP,9193.00,Uttar Pradesh,Lucknow,T30,46-55,Male,42.0,Net Banking,Pending
INV001058,2024-10-04,119094,SIP,1744.00,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Net Banking,Verified
INV002811,2024-10-04,101206,LUMPSUM,117441.00,Uttar Pradesh,Agra,B30,36-45,Male,43.7,Net Banking,Pending
INV004798,2024-10-04,102886,SIP,9428.00,Madhya Pradesh,Bhopal,B30,26-35,Male,8.4,UPI,Verified
INV003179,2024-10-04,120841,SIP,2418.00,Rajasthan,Jaipur,T30,36-45,Male,53.3,UPI,Verified
INV000574,2024-10-04,119094,SIP,23240.00,Rajasthan,Jaipur,T30,46-55,Female,37.0,Cheque,Verified
INV002872,2024-10-04,102887,SIP,11374.00,West Bengal,Kolkata,T30,36-45,Male,47.5,Mandate,Verified
INV002099,2024-10-04,119094,LUMPSUM,298085.00,Tamil Nadu,Chennai,T30,36-45,Female,34.9,UPI,Verified
INV004283,2024-10-04,119599,SIP,8435.00,Telangana,Hyderabad,T30,26-35,Male,9.6,Net Banking,Verified
INV003467,2024-10-04,120506,REDEMPTION,281527.00,Madhya Pradesh,Indore,T30,46-55,Female,89.7,Net Banking,Pending
INV004244,2024-10-04,119599,SIP,2849.00,Karnataka,Bangalore,T30,26-35,Male,16.8,Net Banking,Verified
INV001027,2024-10-04,101208,REDEMPTION,224669.00,West Bengal,Kolkata,T30,46-55,Female,62.7,Cheque,Verified
INV002041,2024-10-04,118632,SIP,996.00,Madhya Pradesh,Indore,T30,26-35,Male,21.9,Cheque,Verified
INV000636,2024-10-04,125497,LUMPSUM,100887.00,Delhi,Noida,T30,46-55,Male,79.6,Net Banking,Verified
INV003112,2024-10-04,119095,SIP,2171.00,Maharashtra,Pune,T30,26-35,Female,8.5,Cheque,Verified
INV004525,2024-10-04,102885,SIP,1996.00,Haryana,Gurugram,T30,26-35,Male,11.4,UPI,Verified
INV001596,2024-10-04,120506,REDEMPTION,218835.00,Telangana,Hyderabad,T30,46-55,Male,61.3,UPI,Verified
INV003619,2024-10-04,120507,SIP,8426.00,West Bengal,Kolkata,T30,18-25,Female,3.3,Mandate,Verified
INV003833,2024-10-04,149324,SIP,56024.00,Delhi,New Delhi,T30,26-35,Male,11.7,Cheque,Verified
INV002401,2024-10-04,119552,SIP,2140.00,West Bengal,Kolkata,T30,26-35,Male,20.9,Mandate,Verified
INV003322,2024-10-04,119552,REDEMPTION,82310.00,Rajasthan,Jaipur,T30,26-35,Male,22.7,Mandate,Verified
INV000661,2024-10-04,125498,SIP,984.00,Haryana,Faridabad,B30,36-45,Male,46.8,UPI,Verified
INV003977,2024-10-05,101208,REDEMPTION,189348.00,Rajasthan,Udaipur,B30,46-55,Male,77.8,Mandate,Verified
INV002984,2024-10-05,119552,SIP,915.00,Delhi,Gurugram,T30,26-35,Male,18.1,Net Banking,Verified
INV000838,2024-10-05,119094,LUMPSUM,549362.00,Madhya Pradesh,Bhopal,B30,26-35,Male,21.9,Mandate,Verified
INV000005,2024-10-05,101207,LUMPSUM,357359.00,Punjab,Amritsar,B30,26-35,Female,10.4,Cheque,Verified
INV004506,2024-10-05,120842,SIP,14229.00,Karnataka,Mysore,B30,46-55,Male,76.9,Mandate,Verified
INV004984,2024-10-05,120841,LUMPSUM,158979.00,Uttar Pradesh,Agra,B30,46-55,Female,78.8,UPI,Pending
INV003142,2024-10-05,148569,SIP,2288.00,West Bengal,Kolkata,T30,26-35,Male,12.5,Mandate,Verified
INV001699,2024-10-05,100033,REDEMPTION,295919.00,Madhya Pradesh,Indore,T30,26-35,Male,24.6,Net Banking,Verified
INV002401,2024-10-05,120507,LUMPSUM,159092.00,West Bengal,Kolkata,T30,26-35,Male,20.9,Mandate,Verified
INV004065,2024-10-05,125497,REDEMPTION,66559.00,Tamil Nadu,Chennai,T30,26-35,Male,6.1,Net Banking,Verified
INV003129,2024-10-05,120504,SIP,6838.00,Haryana,Gurugram,T30,36-45,Female,33.4,Net Banking,Verified
INV003686,2024-10-05,118634,LUMPSUM,60916.00,Gujarat,Surat,T30,18-25,Male,3.8,UPI,Pending
INV000298,2024-10-05,100025,SIP,3419.00,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,UPI,Verified
INV001155,2024-10-05,100033,SIP,4602.00,Telangana,Hyderabad,T30,26-35,Female,16.7,Mandate,Verified
INV003209,2024-10-05,120503,SIP,22464.00,Delhi,Gurugram,T30,46-55,Male,76.0,UPI,Verified
INV002742,2024-10-05,120507,SIP,54309.00,Uttar Pradesh,Kanpur,B30,46-55,Female,34.5,UPI,Verified
INV000850,2024-10-05,120505,SIP,447.00,Maharashtra,Pune,T30,36-45,Male,23.7,Net Banking,Pending
INV002883,2024-10-05,119120,SIP,10053.00,West Bengal,Kolkata,T30,26-35,Female,12.5,Mandate,Verified
INV002943,2024-10-05,119095,LUMPSUM,110483.00,Karnataka,Bangalore,T30,26-35,Female,7.6,Mandate,Verified
INV004125,2024-10-05,120503,LUMPSUM,159047.00,Gujarat,Surat,T30,26-35,Male,9.4,UPI,Verified
INV001690,2024-10-05,100016,SIP,852.00,Rajasthan,Jaipur,T30,36-45,Male,27.6,UPI,Verified
INV002264,2024-10-05,118633,SIP,57900.00,Tamil Nadu,Coimbatore,B30,46-55,Female,21.2,Net Banking,Verified
INV002893,2024-10-05,101206,SIP,2729.00,Telangana,Hyderabad,T30,56+,Male,69.4,Cheque,Verified
INV002593,2024-10-05,119551,SIP,2309.00,Madhya Pradesh,Indore,T30,36-45,Male,36.5,Mandate,Verified
INV002275,2024-10-05,120505,SIP,2532.00,Maharashtra,Mumbai,T30,18-25,Male,7.1,Cheque,Verified
INV004094,2024-10-05,120504,LUMPSUM,373096.00,Haryana,Faridabad,B30,26-35,Female,10.0,UPI,Verified
INV002593,2024-10-05,148569,SIP,23594.00,Madhya Pradesh,Indore,T30,36-45,Male,36.5,Net Banking,Verified
INV000424,2024-10-05,119552,REDEMPTION,444569.00,Punjab,Amritsar,B30,36-45,Male,49.4,Net Banking,Verified
INV000676,2024-10-05,120841,SIP,28430.00,Rajasthan,Udaipur,B30,56+,Male,71.7,Mandate,Verified
INV001466,2024-10-05,101206,SIP,2191.00,Delhi,Noida,T30,46-55,Female,20.3,Mandate,Verified
INV000930,2024-10-05,119095,SIP,2541.00,Rajasthan,Udaipur,B30,18-25,Female,4.1,UPI,Verified
INV002949,2024-10-05,120842,SIP,7423.00,Rajasthan,Jaipur,T30,26-35,Female,16.8,Net Banking,Verified
INV003301,2024-10-05,120841,SIP,4306.00,Rajasthan,Udaipur,B30,26-35,Male,14.2,Cheque,Verified
INV002415,2024-10-05,120842,SIP,585.00,West Bengal,Kolkata,T30,36-45,Male,13.9,Net Banking,Verified
INV001466,2024-10-05,120503,SIP,47441.00,Delhi,Noida,T30,46-55,Female,20.3,Net Banking,Verified
INV003513,2024-10-05,120504,LUMPSUM,320161.00,West Bengal,Kolkata,T30,36-45,Male,57.3,UPI,Pending
INV004802,2024-10-05,101208,LUMPSUM,85649.00,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,Net Banking,Verified
INV003951,2024-10-05,120506,SIP,7112.00,Uttar Pradesh,Lucknow,T30,18-25,Male,7.8,Mandate,Verified
INV002728,2024-10-05,120843,SIP,11412.00,West Bengal,Kolkata,T30,26-35,Male,16.0,Net Banking,Verified
INV002781,2024-10-05,118636,SIP,3059.00,Tamil Nadu,Chennai,T30,26-35,Female,13.3,Mandate,Verified
INV003849,2024-10-05,119092,SIP,8792.00,Karnataka,Mysore,B30,26-35,Male,7.6,Net Banking,Verified
INV001583,2024-10-05,119599,LUMPSUM,292784.00,Delhi,Gurugram,T30,18-25,Male,3.1,Net Banking,Verified
INV000460,2024-10-05,100016,SIP,2272.00,Delhi,Noida,T30,36-45,Male,47.1,Net Banking,Verified
INV004840,2024-10-05,120843,SIP,2677.00,Maharashtra,Pune,T30,18-25,Male,6.5,UPI,Verified
INV002125,2024-10-05,102886,SIP,4145.00,Haryana,Faridabad,B30,26-35,Female,7.9,UPI,Verified
INV001999,2024-10-05,120506,REDEMPTION,257880.00,Rajasthan,Udaipur,B30,18-25,Male,5.8,Net Banking,Verified
INV002820,2024-10-05,102885,LUMPSUM,302768.00,Rajasthan,Jaipur,T30,18-25,Male,7.5,Net Banking,Verified
INV004562,2024-10-05,125497,SIP,2564.00,Telangana,Hyderabad,T30,26-35,Female,19.0,UPI,Verified
INV000169,2024-10-05,102886,SIP,7202.00,Rajasthan,Jaipur,T30,26-35,Male,6.9,Net Banking,Verified
INV002677,2024-10-05,120506,LUMPSUM,384869.00,Telangana,Hyderabad,T30,56+,Male,21.7,Net Banking,Verified
INV000062,2024-10-05,120504,SIP,8886.00,Haryana,Faridabad,B30,46-55,Male,22.9,Cheque,Verified
INV004176,2024-10-05,119095,SIP,1979.00,Tamil Nadu,Coimbatore,B30,36-45,Female,37.4,UPI,Verified
INV002929,2024-10-05,118636,LUMPSUM,381452.00,West Bengal,Kolkata,T30,26-35,Male,13.0,Cheque,Verified
INV002957,2024-10-05,119599,SIP,40306.00,Tamil Nadu,Chennai,T30,26-35,Male,15.5,Cheque,Verified
INV003544,2024-10-05,148567,SIP,20727.00,Delhi,Gurugram,T30,26-35,Male,11.7,Mandate,Verified
INV002867,2024-10-05,148568,LUMPSUM,37869.00,West Bengal,Kolkata,T30,18-25,Male,5.0,Net Banking,Verified
INV000847,2024-10-05,120841,SIP,2417.00,West Bengal,Kolkata,T30,26-35,Female,17.8,UPI,Pending
INV000708,2024-10-05,120504,SIP,6383.00,Delhi,Noida,T30,26-35,Female,13.5,Cheque,Verified
INV001099,2024-10-05,119551,SIP,23876.00,Haryana,Gurugram,T30,26-35,Female,18.9,Cheque,Verified
INV004851,2024-10-05,149324,SIP,2061.00,Uttar Pradesh,Lucknow,T30,26-35,Male,9.3,UPI,Verified
INV000268,2024-10-05,119092,REDEMPTION,379473.00,Haryana,Gurugram,T30,18-25,Female,4.7,Net Banking,Verified
INV003590,2024-10-05,148567,SIP,990.00,Karnataka,Bangalore,T30,46-55,Female,23.1,Cheque,Verified
INV003220,2024-10-05,101206,SIP,17130.00,Madhya Pradesh,Bhopal,B30,26-35,Male,7.6,Cheque,Pending
INV001920,2024-10-05,120505,REDEMPTION,203948.00,Madhya Pradesh,Indore,T30,36-45,Female,24.5,UPI,Verified
INV003581,2024-10-06,118634,SIP,9930.00,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,Mandate,Verified
INV003376,2024-10-06,120504,SIP,3273.00,Delhi,New Delhi,T30,36-45,Male,44.4,Net Banking,Verified
INV000927,2024-10-06,100033,SIP,11055.00,West Bengal,Kolkata,T30,46-55,Male,80.9,Net Banking,Verified
INV000261,2024-10-06,118632,SIP,26949.00,Gujarat,Ahmedabad,T30,18-25,Male,3.5,Mandate,Verified
INV004241,2024-10-06,118635,SIP,5754.00,Maharashtra,Mumbai,T30,36-45,Male,18.9,UPI,Verified
INV000607,2024-10-06,118633,SIP,17044.00,Rajasthan,Jaipur,T30,56+,Male,33.9,Cheque,Verified
INV004355,2024-10-06,100033,REDEMPTION,377995.00,Haryana,Gurugram,T30,18-25,Male,5.6,Net Banking,Verified
INV000684,2024-10-06,120507,REDEMPTION,339013.00,Rajasthan,Udaipur,B30,26-35,Male,10.4,Mandate,Verified
INV002822,2024-10-06,149323,REDEMPTION,490109.00,Karnataka,Bangalore,T30,46-55,Male,79.5,UPI,Verified
INV004842,2024-10-06,119598,LUMPSUM,88525.00,Rajasthan,Udaipur,B30,46-55,Male,32.8,Mandate,Verified
INV004825,2024-10-06,149324,SIP,1082.00,Delhi,Noida,T30,56+,Male,15.3,Mandate,Verified
INV001896,2024-10-06,119120,LUMPSUM,66504.00,Tamil Nadu,Chennai,T30,36-45,Male,37.1,Cheque,Verified
INV000445,2024-10-06,148569,SIP,6949.00,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,Cheque,Verified
INV004135,2024-10-06,119551,SIP,3248.00,Tamil Nadu,Coimbatore,B30,26-35,Female,18.7,UPI,Verified
INV004636,2024-10-06,120503,LUMPSUM,391095.00,Uttar Pradesh,Kanpur,B30,18-25,Female,5.0,Cheque,Verified
INV001842,2024-10-06,101206,LUMPSUM,166772.00,Gujarat,Surat,T30,26-35,Male,14.4,Cheque,Verified
INV002472,2024-10-06,118636,LUMPSUM,476684.00,Maharashtra,Mumbai,T30,26-35,Female,19.1,Cheque,Verified
INV004070,2024-10-06,120503,SIP,4128.00,Maharashtra,Pune,T30,26-35,Male,13.8,Net Banking,Verified
INV000432,2024-10-06,102885,REDEMPTION,326763.00,Maharashtra,Pune,T30,18-25,Female,6.7,Net Banking,Verified
INV000662,2024-10-06,125498,SIP,7471.00,Gujarat,Surat,T30,36-45,Female,20.1,Net Banking,Verified
INV001287,2024-10-06,119599,LUMPSUM,98414.00,Telangana,Hyderabad,T30,36-45,Female,19.1,Mandate,Verified
INV001439,2024-10-06,120504,LUMPSUM,185248.00,Karnataka,Bangalore,T30,18-25,Female,5.3,Mandate,Verified
INV003519,2024-10-06,118632,SIP,15609.00,Madhya Pradesh,Indore,T30,26-35,Male,9.8,Net Banking,Verified
INV002481,2024-10-06,148569,LUMPSUM,415818.00,West Bengal,Kolkata,T30,46-55,Male,64.1,Cheque,Verified
INV001051,2024-10-06,120843,LUMPSUM,272748.00,Haryana,Gurugram,T30,26-35,Male,8.2,UPI,Verified
INV002367,2024-10-06,119598,SIP,5245.00,Telangana,Hyderabad,T30,26-35,Male,13.9,Mandate,Verified
INV000431,2024-10-06,101208,LUMPSUM,252285.00,Madhya Pradesh,Bhopal,B30,18-25,Female,4.6,Mandate,Verified
INV002686,2024-10-06,148567,SIP,55094.00,Punjab,Chandigarh,T30,18-25,Male,5.7,UPI,Verified
INV002521,2024-10-06,118635,SIP,8250.00,Punjab,Chandigarh,T30,26-35,Male,12.3,UPI,Verified
INV001500,2024-10-06,100016,SIP,11590.00,Maharashtra,Pune,T30,26-35,Female,6.5,Cheque,Verified
INV004595,2024-10-06,118635,LUMPSUM,203490.00,Rajasthan,Udaipur,B30,36-45,Male,24.0,Net Banking,Pending
INV000010,2024-10-06,148567,REDEMPTION,199242.00,Maharashtra,Pune,T30,36-45,Male,13.6,Net Banking,Verified
INV002311,2024-10-06,118635,LUMPSUM,531314.00,Rajasthan,Udaipur,B30,36-45,Male,31.5,Mandate,Verified
INV001636,2024-10-06,118633,LUMPSUM,490438.00,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,Verified
INV000614,2024-10-06,119093,LUMPSUM,173320.00,Rajasthan,Udaipur,B30,26-35,Male,6.1,Mandate,Pending
INV000676,2024-10-06,125498,SIP,7239.00,Rajasthan,Udaipur,B30,56+,Male,71.7,UPI,Verified
INV002112,2024-10-06,101206,SIP,7367.00,Madhya Pradesh,Indore,T30,56+,Male,41.3,Cheque,Pending
INV003335,2024-10-06,149323,REDEMPTION,87690.00,Maharashtra,Pune,T30,18-25,Male,4.1,Net Banking,Pending
INV004770,2024-10-06,119094,LUMPSUM,124472.00,Gujarat,Surat,T30,18-25,Female,5.2,Mandate,Verified
INV003398,2024-10-06,100016,SIP,506.00,Karnataka,Bangalore,T30,36-45,Male,42.0,Cheque,Verified
INV001313,2024-10-06,120844,LUMPSUM,52892.00,Gujarat,Surat,T30,36-45,Male,20.3,Cheque,Verified
INV004489,2024-10-06,119092,LUMPSUM,295412.00,Haryana,Faridabad,B30,26-35,Male,15.2,UPI,Verified
INV003805,2024-10-06,100025,REDEMPTION,313776.00,Madhya Pradesh,Indore,T30,26-35,Female,17.0,UPI,Verified
INV004970,2024-10-06,120505,REDEMPTION,397806.00,Maharashtra,Nashik,B30,36-45,Female,27.6,Mandate,Verified
INV001319,2024-10-06,120504,SIP,11739.00,Delhi,Gurugram,T30,26-35,Female,20.8,UPI,Verified
INV000737,2024-10-06,119094,LUMPSUM,301212.00,Madhya Pradesh,Indore,T30,26-35,Female,10.0,Cheque,Verified
INV000693,2024-10-06,120841,LUMPSUM,431855.00,Haryana,Faridabad,B30,26-35,Male,11.0,Cheque,Pending
INV003741,2024-10-06,120503,SIP,17695.00,Madhya Pradesh,Bhopal,B30,36-45,Male,30.3,UPI,Verified
INV000334,2024-10-06,100025,SIP,481.00,Uttar Pradesh,Lucknow,T30,56+,Male,22.6,Cheque,Verified
INV002776,2024-10-06,118634,SIP,2388.00,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Verified
INV001445,2024-10-06,125497,SIP,2412.00,Tamil Nadu,Chennai,T30,26-35,Female,9.5,Cheque,Verified
INV002870,2024-10-06,118632,LUMPSUM,197719.00,Karnataka,Mysore,B30,26-35,Female,23.7,Cheque,Verified
INV003008,2024-10-06,119092,SIP,7456.00,Rajasthan,Jaipur,T30,36-45,Female,37.4,UPI,Verified
INV004764,2024-10-06,118636,SIP,4912.00,Punjab,Amritsar,B30,46-55,Female,79.4,UPI,Pending
INV001507,2024-10-06,119095,LUMPSUM,258019.00,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Mandate,Verified
INV001530,2024-10-06,119598,SIP,2011.00,Telangana,Hyderabad,T30,26-35,Male,21.0,UPI,Pending
INV003872,2024-10-06,119552,LUMPSUM,460938.00,Uttar Pradesh,Kanpur,B30,26-35,Male,20.1,Net Banking,Pending
INV003220,2024-10-06,148569,SIP,11809.00,Madhya Pradesh,Bhopal,B30,26-35,Male,7.6,Mandate,Verified
INV004517,2024-10-06,101208,SIP,8626.00,West Bengal,Kolkata,T30,46-55,Female,68.5,Mandate,Verified
INV000575,2024-10-06,118633,SIP,562.00,Punjab,Amritsar,B30,26-35,Female,16.4,Cheque,Verified
INV003792,2024-10-06,120507,SIP,2902.00,Maharashtra,Pune,T30,46-55,Male,17.9,UPI,Verified
INV003009,2024-10-06,120844,SIP,478.00,Karnataka,Bangalore,T30,26-35,Male,20.1,Net Banking,Verified
INV004579,2024-10-06,118632,SIP,1838.00,Rajasthan,Jaipur,T30,26-35,Male,18.7,Cheque,Verified
INV000114,2024-10-06,120507,LUMPSUM,385075.00,West Bengal,Kolkata,T30,36-45,Male,59.6,Cheque,Verified
INV002814,2024-10-06,101208,SIP,8393.00,West Bengal,Kolkata,T30,36-45,Male,40.4,UPI,Verified
INV004683,2024-10-07,125497,SIP,11702.00,Madhya Pradesh,Indore,T30,26-35,Male,14.4,Mandate,Pending
INV002418,2024-10-07,101206,LUMPSUM,448795.00,Haryana,Faridabad,B30,36-45,Male,34.0,Cheque,Verified
INV003024,2024-10-07,119552,SIP,13972.00,Maharashtra,Pune,T30,36-45,Female,43.1,Cheque,Verified
INV003111,2024-10-07,102885,LUMPSUM,294928.00,Delhi,Gurugram,T30,18-25,Female,5.9,Net Banking,Verified
INV001783,2024-10-07,119598,SIP,46761.00,Madhya Pradesh,Bhopal,B30,36-45,Female,52.6,Net Banking,Verified
INV004038,2024-10-07,100016,REDEMPTION,288680.00,Gujarat,Surat,T30,26-35,Female,24.6,UPI,Verified
INV004201,2024-10-07,119551,LUMPSUM,330253.00,Telangana,Hyderabad,T30,36-45,Male,20.2,Mandate,Pending
INV003443,2024-10-07,101206,SIP,477.00,Madhya Pradesh,Bhopal,B30,26-35,Male,16.6,UPI,Verified
INV003104,2024-10-07,120504,LUMPSUM,253172.00,Uttar Pradesh,Lucknow,T30,26-35,Male,7.8,UPI,Pending
INV003117,2024-10-07,120843,SIP,819.00,Tamil Nadu,Chennai,T30,18-25,Female,6.7,UPI,Verified
INV004151,2024-10-07,119092,SIP,2863.00,Karnataka,Mysore,B30,26-35,Male,21.6,Net Banking,Verified
INV001193,2024-10-07,101208,SIP,12969.00,Delhi,New Delhi,T30,46-55,Female,66.3,Net Banking,Verified
